访客类型,月份,产品相关页面访问持续时间,信息相关页面,用户相关页面,信息相关页面访问持续时间,退出率,跳出率,产品相关页面,网页价值,操作系统,周末,浏览器,用户页面访问持续时间,区域,流量类型,节假日,是否购买
Returning_Visitor,May,2145.563492,3,0,52.0,0.025292397999999997,0.011403509,56,13.11733918,2,False,2,0.0,1,14,0.0,1
Returning_Visitor,Dec,584.3083333,0,0,0.0,0.008571429,0.0,35,0.0,3,False,2,0.0,3,1,0.0,0
Returning_Visitor,May,229.5,0,0,0.0,0.015384615,0.0,13,0.0,2,False,2,0.0,5,2,0.0,0
Returning_Visitor,Nov,3211.3448719999997,0,0,0.0,0.016468927,0.006779661,118,3.05990612,2,True,2,0.0,9,2,0.0,1
Returning_Visitor,May,4.0,0,0,0.0,0.175,0.125,4,0.0,3,False,2,0.0,4,13,0.8,0
New_Visitor,Nov,687.3848485000001,0,0,0.0,0.005208333,0.0,16,29.462843900000003,3,True,2,0.0,3,2,0.0,0
Returning_Visitor,Nov,2235.8280839999998,1,0,5.0,0.010810811000000002,0.0,37,50.07598981,2,False,5,0.0,7,10,0.0,1
Returning_Visitor,Nov,230.62,7,0,96.6,0.028571429,0.028571429,9,71.23156574,3,False,2,0.0,1,1,0.0,0
New_Visitor,Sep,140.2,0,0,0.0,0.04444444400000001,0.0,9,0.0,2,True,2,0.0,9,2,0.0,0
Returning_Visitor,May,3509.1309520000004,0,2,0.0,0.015248796,0.005617978,89,42.8662809,2,True,4,39.66666667,3,6,0.0,0
Returning_Visitor,May,1926.3333899999998,9,0,104.9857143,0.020052948,0.01533101,79,0.0,3,False,2,0.0,3,13,0.0,0
Returning_Visitor,Dec,1876.3333329999998,6,2,179.75,0.014251208000000001,0.007246376999999999,64,16.68711526,2,False,5,8.0,9,2,0.0,0
Returning_Visitor,Aug,526.6853968,3,0,93.8,0.020412311000000002,0.015609756,40,2.321264079,1,False,1,0.0,4,2,0.0,0
Returning_Visitor,Dec,2281.583333,2,0,126.75,0.043686869,0.02969697,22,0.0,3,False,2,0.0,2,3,0.0,0
Returning_Visitor,Nov,0.0,0,0,0.0,0.2,0.2,2,0.0,2,False,2,0.0,9,13,0.0,0
Returning_Visitor,May,25.0,0,0,0.0,0.16,0.12,5,0.0,3,False,2,0.0,1,3,0.6,0
Returning_Visitor,Mar,502.83333330000005,2,0,102.0,0.0044444440000000005,0.0,16,0.0,3,True,2,0.0,4,2,0.0,0
Returning_Visitor,Nov,2861.966667,0,0,0.0,0.034375,0.0,33,0.0,2,False,2,0.0,9,2,0.0,0
Returning_Visitor,Nov,431.16666669999995,0,0,0.0,0.004545455,0.0,11,0.0,1,False,1,0.0,1,2,0.0,0
Returning_Visitor,Nov,2408.5797620000003,1,1,19.0,0.016621622,0.0,74,0.0,2,False,2,14.0,1,2,0.0,0
Returning_Visitor,May,419.352381,0,0,0.0,0.037130178,0.007692308,26,0.0,2,False,4,0.0,3,2,0.8,0
Returning_Visitor,May,247.0,0,0,0.0,0.1,0.0,2,0.0,1,False,1,0.0,1,1,0.0,0
Returning_Visitor,May,47.0,3,0,83.0,0.028571429,0.0,5,0.0,2,False,2,0.0,4,1,0.0,0
Returning_Visitor,Nov,4509.0,0,0,0.0,0.037679739,0.011764706000000002,102,0.0,2,False,2,0.0,7,1,0.0,0
Returning_Visitor,May,1916.9,1,1,5.0,0.015555556000000002,0.0,35,11.19189333,2,False,10,292.0,6,3,0.2,1
Returning_Visitor,May,906.3,7,0,186.1,0.025641026,0.005128205,32,20.91692308,2,False,2,0.0,1,1,0.0,0
Returning_Visitor,May,6.0,0,0,0.0,0.15,0.1,4,0.0,2,False,2,0.0,3,13,0.2,0
Returning_Visitor,May,1342.5,1,0,5.0,0.02,0.01,21,0.0,3,False,2,0.0,2,2,0.0,0
New_Visitor,Dec,126.25,0,0,0.0,0.05,0.0,8,0.0,2,True,2,0.0,3,2,0.0,0
Returning_Visitor,Jul,58.6,0,0,0.0,0.05,0.0,2,0.0,1,False,2,0.0,2,1,0.0,0
Returning_Visitor,Nov,9595.649629000001,11,5,1443.1,0.012050716000000001,0.00455693,225,9.242286032,2,False,2,205.0,4,2,0.0,1
Returning_Visitor,Feb,1003.416667,4,0,103.625,0.018039216,0.0,14,0.0,1,False,1,0.0,3,3,0.2,0
Returning_Visitor,Nov,1664.0,0,0,0.0,0.032424242,0.03030303,22,0.0,1,False,1,0.0,1,2,0.0,1
New_Visitor,May,696.4027778,6,1,299.0,0.002631579,0.0,36,0.0,2,True,2,41.0,2,4,0.0,0
Returning_Visitor,Mar,2808.666667,0,0,0.0,0.01025641,0.0,39,0.0,2,False,2,0.0,1,10,0.0,0
New_Visitor,Dec,0.0,1,0,22.75,0.066666667,0.0,1,0.0,1,False,1,0.0,1,8,0.0,1
Returning_Visitor,May,42.0,0,0,0.0,0.08,0.04,5,0.0,2,False,2,0.0,2,13,0.0,0
New_Visitor,May,0.0,0,0,0.0,0.2,0.2,1,0.0,2,False,2,0.0,4,3,0.0,0
Returning_Visitor,Aug,1213.65,1,3,15.8,0.024324323999999998,0.005405405,32,1.273317415,2,False,2,97.8,3,2,0.0,1
Returning_Visitor,Dec,5276.594443999999,9,0,179.275,0.005545073,0.0,101,17.53927855,2,True,2,0.0,6,2,0.0,0
Returning_Visitor,Nov,1113.8985380000001,18,0,167.0,0.030296142999999998,0.016666667,37,0.0,2,False,2,0.0,3,2,0.0,0
Returning_Visitor,Sep,991.7155466,16,0,932.7971428999999,0.011659808,0.008888889,40,0.0,1,False,2,0.0,1,1,0.0,0
Returning_Visitor,Mar,193.0,0,0,0.0,0.033333333,0.0,6,0.0,4,True,1,0.0,3,3,0.0,0
Returning_Visitor,May,225.0,0,0,0.0,0.026666667,0.0,15,0.0,2,False,2,0.0,7,3,0.0,0
New_Visitor,May,947.0,0,0,0.0,0.02,0.01,21,55.8486,2,True,2,0.0,1,5,0.0,1
Returning_Visitor,June,11492.20838,13,9,266.047619,0.028728531,0.020689931,179,0.0,1,False,1,985.4833332999999,1,3,0.0,0
Returning_Visitor,Jul,1854.26,6,0,71.5,0.06880303,0.039,79,2.8520367369999997,2,False,2,0.0,9,1,0.0,0
Returning_Visitor,Dec,120.5,0,0,0.0,0.1125,0.05,8,0.0,3,True,2,0.0,1,2,0.0,0
Returning_Visitor,Dec,1352.75,12,0,138.91666669999998,0.023684211,0.0,14,0.0,2,False,2,0.0,1,2,0.0,0
Returning_Visitor,May,436.0,3,0,55.0,0.013636364,0.0,19,49.54827273,2,True,2,0.0,4,2,0.0,1
New_Visitor,Sep,309.3666667,0,0,0.0,0.019047619,0.014285714,12,14.37785831,3,False,2,0.0,1,6,0.0,1
Returning_Visitor,Nov,954.9083332999999,4,0,100.0,0.008521303000000001,0.0,18,0.0,1,True,2,0.0,8,2,0.0,0
Returning_Visitor,Nov,3486.1944439999997,1,0,28.66666667,0.017685455,0.008697765,148,0.0,3,False,2,0.0,4,1,0.0,0
Returning_Visitor,Mar,3451.751515,3,0,52.0,0.011565933999999998,0.006666666999999999,60,0.0,3,True,2,0.0,3,1,0.0,0
Returning_Visitor,May,957.9,1,0,4.0,0.032638889,0.025,24,22.74458333,3,False,2,0.0,6,13,0.4,1
Returning_Visitor,Nov,902.6666667000002,0,0,0.0,0.03,0.0,10,0.0,2,True,2,0.0,3,20,0.0,0
Returning_Visitor,May,655.0,0,0,0.0,0.022222222000000003,0.033333333,6,0.0,1,True,1,0.0,1,3,0.0,0
Returning_Visitor,Nov,3174.642793,4,6,82.25,0.012081072,0.004494382,82,0.0,1,True,1,144.0,1,2,0.0,0
Returning_Visitor,Oct,658.8466667,5,0,69.03333333,0.013793103000000001,0.0,24,42.984530799999995,2,False,6,0.0,3,2,0.0,0
Returning_Visitor,Nov,2553.8583329999997,3,1,53.5,0.022101449,0.0,42,0.0,2,False,2,18.0,2,1,0.0,0
Returning_Visitor,Mar,0.0,0,0,0.0,0.2,0.2,1,0.0,3,False,2,0.0,3,1,0.0,0
Returning_Visitor,May,148.33333330000002,0,0,0.0,0.057999999999999996,0.04,9,0.0,3,False,2,0.0,6,3,0.0,0
Returning_Visitor,Nov,32.1,5,1,61.4,0.06428571400000001,0.028571429,8,0.0,3,False,2,0.0,3,1,0.0,0
Returning_Visitor,Oct,338.2,0,0,0.0,0.069230769,0.030769231,13,0.0,1,True,1,0.0,4,4,0.0,0
Returning_Visitor,Sep,4162.538004999999,9,3,158.3555639,0.025287478999999998,0.012378641000000001,96,3.582981195,3,False,2,177.8,5,13,0.0,0
Returning_Visitor,Nov,2312.337853,7,4,144.4615385,0.013887558999999999,0.005128205,111,8.191922892000001,1,False,1,167.16666669999998,1,2,0.0,1
Returning_Visitor,May,887.8333332999998,0,0,0.0,0.040625,0.00625,17,0.0,2,False,4,0.0,3,3,0.0,0
Returning_Visitor,Nov,491.375,0,1,0.0,0.011904762,0.0,14,0.0,1,False,1,98.0,1,2,0.0,0
Returning_Visitor,Oct,889.3666667000001,0,0,0.0,0.003030303,0.0,33,8.424787355,2,False,2,0.0,3,2,0.0,1
New_Visitor,Nov,145.5,0,0,0.0,0.05,0.0,2,0.0,1,False,1,0.0,3,2,0.0,0
New_Visitor,Nov,210.4,0,0,0.0,0.05,0.0,8,0.0,1,True,1,0.0,3,8,0.0,0
Returning_Visitor,May,2387.990657,9,0,367.0,0.016080586,0.0,85,3.926014129,3,True,2,0.0,6,4,0.0,1
Returning_Visitor,Nov,3831.1,0,2,0.0,0.017307692,0.0,50,0.0,2,False,2,6.0,1,10,0.0,0
Returning_Visitor,Dec,262.9,3,0,54.0,0.055555556,0.008333333,20,0.0,2,False,2,0.0,1,2,0.0,0
New_Visitor,May,198.16666669999998,1,0,260.0,0.008333333,0.0,11,0.0,2,False,2,0.0,9,2,0.0,0
Returning_Visitor,Dec,9119.885413,4,7,101.33333329999999,0.021627971,0.00441989,171,0.686565227,2,False,2,693.5,3,10,0.0,0
New_Visitor,Nov,295.8333333,0,0,0.0,0.010526316,0.0,19,0.0,2,False,2,0.0,2,2,0.0,0
Returning_Visitor,Nov,677.9166667000001,0,0,0.0,0.013333333000000001,0.006666666999999999,30,0.0,3,True,2,0.0,1,2,0.0,0
Returning_Visitor,Nov,706.05,0,0,0.0,0.044938272,0.006666666999999999,18,0.0,1,True,8,0.0,1,11,0.0,0
Returning_Visitor,Dec,183.33333330000002,0,0,0.0,0.022222222000000003,0.0,9,0.0,2,False,10,0.0,4,1,0.0,0
Returning_Visitor,Nov,168.0,0,0,0.0,0.063888889,0.041666667000000004,12,0.0,2,False,2,0.0,1,1,0.0,0
Returning_Visitor,May,588.7190476,0,0,0.0,0.014782608999999999,0.0,25,0.0,3,False,2,0.0,4,2,0.0,0
Returning_Visitor,Oct,303.1,2,0,58.4,0.033333333,0.0,5,0.0,3,False,2,0.0,3,6,0.0,1
Returning_Visitor,Dec,1708.625,1,0,165.5,0.01884058,0.008695652,47,5.909295032999999,2,False,2,0.0,7,2,0.0,0
Returning_Visitor,Dec,1699.073611,7,0,311.1361111,0.035614035,0.010087719,36,133.28137859999998,3,False,2,0.0,1,13,0.0,0
Returning_Visitor,Aug,552.04,7,0,89.95,0.017829457,0.006976744,37,0.0,1,False,1,0.0,4,3,0.0,0
Returning_Visitor,Dec,832.0833332999999,0,0,0.0,0.064782609,0.038478261,48,0.0,3,False,2,0.0,1,3,0.0,0
Returning_Visitor,Aug,1293.6522220000002,13,3,913.5222222000001,0.020570175,0.002631579,29,1.4837463469999999,2,True,2,141.88,4,2,0.0,0
Returning_Visitor,Aug,4100.2554549999995,14,1,1097.016667,0.025614035,0.007631579,68,18.42740587,1,False,1,291.2,3,3,0.0,0
Returning_Visitor,May,1783.122222,9,2,149.93333330000002,0.0058558559999999996,0.0,67,0.0,1,False,1,26.66666667,2,4,0.0,0
Returning_Visitor,Sep,5692.211713000001,4,0,101.8,0.033623455,0.006451613,91,0.0,4,False,1,0.0,9,1,0.0,0
New_Visitor,Mar,791.6666667000001,2,0,152.83333330000002,0.016666667,0.011111111000000002,20,41.35007203,1,False,1,0.0,1,2,0.0,1
New_Visitor,Nov,1254.0,3,0,94.6,0.019327731,0.0,16,0.0,3,True,2,0.0,7,2,0.0,0
Returning_Visitor,Dec,8125.852287999999,10,0,244.70833330000002,0.017631698,0.002790698,213,0.0,4,True,1,0.0,1,1,0.0,0
Returning_Visitor,May,574.0,0,0,0.0,0.083333333,0.016666667,12,0.0,2,False,2,0.0,1,13,0.0,0
Returning_Visitor,May,797.1666667000001,0,1,0.0,0.014035088000000001,0.0,19,0.0,3,True,3,226.0,6,4,0.0,0
New_Visitor,Dec,170.66666669999998,0,0,0.0,0.026666667,0.033333333,3,0.0,3,False,3,0.0,1,11,0.0,0
Returning_Visitor,May,2347.716667,0,0,0.0,0.037793427000000004,0.028169014,72,0.0,3,False,2,0.0,1,13,0.8,0
Returning_Visitor,Nov,411.0833333,1,0,5.0,0.016140351,0.015789473999999998,21,0.0,3,False,2,0.0,7,3,0.0,0
Returning_Visitor,Nov,4152.083333,0,0,0.0,0.028125,0.00625,48,0.0,2,True,2,0.0,1,1,0.0,0
Returning_Visitor,Mar,293.0,4,0,120.0,0.014285714,0.0,13,0.0,1,False,2,0.0,1,10,0.0,0
Returning_Visitor,May,3872.5094200000003,3,4,37.3,0.04474971,0.039495922999999995,67,2.341419718,3,True,2,166.0,3,2,0.0,0
Returning_Visitor,May,36.0,0,0,0.0,0.1,0.066666667,5,0.0,2,False,5,0.0,3,6,0.0,0
Returning_Visitor,Mar,1016.5,0,0,0.0,0.066666667,0.066666667,3,0.0,3,False,2,0.0,5,1,0.0,0
Returning_Visitor,Aug,701.9,0,0,0.0,0.028395062000000002,0.0074074069999999995,27,0.0,3,False,2,0.0,7,6,0.0,0
Returning_Visitor,May,34.5,5,0,69.5,0.026666667,0.0,4,0.0,2,True,2,0.0,3,4,0.0,0
Returning_Visitor,May,816.5,1,0,0.0,0.093333333,0.05,20,0.0,3,False,2,0.0,3,13,0.8,0
Returning_Visitor,Aug,165.4,5,0,60.2,0.041666667000000004,0.0125,12,0.0,2,False,5,0.0,3,6,0.0,0
Returning_Visitor,Mar,856.7522398,3,0,39.6,0.002272727,0.0,53,0.0,2,True,2,0.0,1,2,0.0,0
Returning_Visitor,May,293.5,0,0,0.0,0.133333333,0.0,3,0.0,2,False,2,0.0,1,5,0.4,0
Returning_Visitor,May,189.0,0,0,0.0,0.11666666699999999,0.066666667,6,0.0,2,False,6,0.0,1,3,0.4,0
Returning_Visitor,Mar,112.0,2,0,77.0,0.028571429,0.0,6,0.0,1,True,1,0.0,2,2,0.0,0
Returning_Visitor,Dec,1896.9666670000001,8,3,822.6666667000001,0.02745098,0.011764706000000002,45,7.521155028,1,False,1,225.33333330000002,3,1,0.0,0
Returning_Visitor,Dec,1110.666667,2,0,29.5,0.035585586,0.005405405,36,0.0,2,True,4,0.0,9,2,0.0,0
Returning_Visitor,Nov,947.3577019999999,4,1,252.0,0.017294686,0.004347826,42,0.0,1,True,1,56.5,7,8,0.0,0
Returning_Visitor,May,275.6666667,0,0,0.0,0.114814815,0.066666667,20,0.0,2,False,2,0.0,1,4,0.0,0
Returning_Visitor,Dec,98.0,0,0,0.0,0.066666667,0.0,3,0.0,1,False,1,0.0,9,2,0.0,0
Returning_Visitor,Nov,458.25,3,0,49.5,0.056666667000000004,0.02,22,0.0,1,False,1,0.0,1,3,0.0,0
Returning_Visitor,Nov,3109.404167,0,0,0.0,0.042859175,0.009459459,74,0.0,2,False,2,0.0,1,2,0.0,0
New_Visitor,Dec,782.5,0,0,0.0,0.01,0.0,11,0.0,1,False,1,0.0,3,2,0.0,0
Returning_Visitor,Nov,0.0,0,0,0.0,0.2,0.2,1,0.0,3,False,2,0.0,3,3,0.0,0
New_Visitor,May,935.0,1,0,113.0,0.027272727000000004,0.0,13,0.0,1,False,1,0.0,1,2,0.6,0
Returning_Visitor,Mar,0.0,0,0,0.0,0.2,0.2,2,0.0,1,False,1,0.0,1,1,0.0,0
Returning_Visitor,May,970.4192641000001,2,0,42.5,0.025088095,0.008571429,48,5.540024667000001,2,False,2,0.0,4,4,0.6,1
Returning_Visitor,Nov,282.0833333,0,0,0.0,0.063636364,0.045454545,22,0.0,2,False,2,0.0,4,1,0.0,0
Returning_Visitor,Dec,0.0,0,0,0.0,0.2,0.2,1,0.0,2,True,2,0.0,7,1,0.0,0
New_Visitor,May,379.0,0,2,0.0,0.03,0.0,9,0.0,2,False,2,56.0,2,4,0.0,0
Returning_Visitor,Oct,3633.953333,6,0,202.1,0.017287582,0.00130719,47,16.14887273,4,False,2,0.0,8,1,0.0,0
Returning_Visitor,May,358.25,0,0,0.0,0.075238095,0.038095238,21,0.0,2,False,5,0.0,4,2,0.8,0
Returning_Visitor,Aug,0.0,0,0,0.0,0.2,0.2,1,0.0,2,False,2,0.0,3,1,0.0,0
Returning_Visitor,May,19.0,0,0,0.0,0.1,0.0,2,0.0,1,True,1,0.0,6,1,0.0,0
Returning_Visitor,Oct,3634.5857140000003,4,1,62.0,0.035701754,0.00556391,88,1.4352240109999999,2,False,2,87.6,1,3,0.0,0
Returning_Visitor,Nov,341.36,1,0,129.36,0.0625,0.0,6,11.27546478,2,False,5,0.0,3,1,0.0,0
Returning_Visitor,Nov,586.0,0,0,0.0,0.06,0.0,5,0.0,2,True,4,0.0,9,10,0.0,0
Returning_Visitor,Jul,28.2,0,0,0.0,0.1,0.0,2,0.0,2,False,2,0.0,1,1,0.0,0
Returning_Visitor,May,0.0,0,0,0.0,0.2,0.2,1,0.0,2,False,2,0.0,1,3,0.0,0
Returning_Visitor,May,0.0,0,0,0.0,0.2,0.2,1,0.0,1,True,1,0.0,6,4,0.0,0
Returning_Visitor,Jul,264.4,2,0,43.2,0.081481481,0.04444444400000001,27,0.0,2,False,2,0.0,7,13,0.0,0
Returning_Visitor,Nov,35.0,0,0,0.0,0.066666667,0.0,3,0.0,4,False,1,0.0,1,1,0.0,0
Returning_Visitor,Sep,544.6833333,3,0,67.4,0.01754386,0.0,34,0.0,1,False,1,0.0,2,2,0.0,0
Returning_Visitor,Nov,51.5,1,0,19.0,0.1,0.05,4,0.0,3,False,2,0.0,6,13,0.0,0
Returning_Visitor,May,877.6666667000002,0,0,0.0,0.042323232,0.02020202,34,5.694121212000001,2,False,2,0.0,1,2,0.0,0
Returning_Visitor,Dec,1325.833333,1,0,390.0,0.025641026,0.007692308,26,0.0,2,True,2,0.0,1,1,0.0,0
Returning_Visitor,Nov,887.0,0,0,0.0,0.096969697,0.054545455,11,0.0,2,False,5,0.0,3,1,0.0,0
Returning_Visitor,May,454.28917750000005,0,0,0.0,0.014074073999999999,0.011111111000000002,38,0.0,2,False,2,0.0,1,3,0.6,0
Returning_Visitor,May,3386.0,0,0,0.0,0.063888889,0.025333333,60,0.0,2,False,2,0.0,1,6,0.8,0
Returning_Visitor,June,0.0,0,0,0.0,0.2,0.2,1,0.0,1,False,8,0.0,1,1,0.0,0
Returning_Visitor,Nov,597.6330532000001,2,0,84.0,0.005925926,0.006666666999999999,30,0.0,1,True,8,0.0,1,11,0.0,0
Returning_Visitor,Mar,1284.663492,9,3,171.66666669999998,0.032653061000000004,0.016326531000000002,41,21.22386735,2,False,2,109.75,1,1,0.0,0
Returning_Visitor,May,448.03333330000004,3,0,81.0,0.012857143,0.0,19,0.0,3,True,2,0.0,5,4,0.0,0
Returning_Visitor,May,2299.3916670000003,4,0,132.0,0.013546798,0.003065134,85,0.0,2,False,2,0.0,2,3,0.0,0
New_Visitor,Dec,549.25,1,0,51.5,0.015384615,0.0,12,0.0,2,False,2,0.0,2,2,0.0,0
New_Visitor,Nov,299.5,0,0,0.0,0.05,0.0,2,0.0,2,False,2,0.0,3,2,0.0,0
Returning_Visitor,May,368.5,0,0,0.0,0.008333333,0.0,9,0.0,2,False,2,0.0,4,1,0.0,0
Returning_Visitor,Dec,130.5,0,0,0.0,0.1,0.02,10,0.0,2,False,2,0.0,7,3,0.0,0
Returning_Visitor,Nov,365.5833333,1,0,77.1,0.026857142999999997,0.017142857,35,0.0,2,False,2,0.0,1,4,0.0,0
Returning_Visitor,June,1167.1871429999999,0,3,0.0,0.040384615,0.030769231,11,0.0,3,False,2,27.6,2,2,0.0,0
Returning_Visitor,Oct,1257.946667,0,0,0.0,0.003921569000000001,0.0,18,33.50211155,2,True,2,0.0,3,2,0.0,1
Returning_Visitor,May,108.0,0,0,0.0,0.07400000000000001,0.04,10,0.0,1,False,8,0.0,1,19,0.2,0
Returning_Visitor,Nov,687.1966667,1,0,32.7,0.019393939,0.0,27,0.0,3,False,2,0.0,1,1,0.0,0
Returning_Visitor,Nov,80.0,0,0,0.0,0.177777778,0.166666667,3,0.0,1,False,1,0.0,6,1,0.0,0
New_Visitor,Mar,456.66666669999995,5,0,248.5,0.003571429,0.0,11,0.0,3,False,2,0.0,4,2,0.0,0
New_Visitor,May,1968.25,2,2,166.0,0.021428571,0.014285714,10,0.0,1,True,1,55.0,1,6,0.0,0
New_Visitor,Dec,1076.861905,8,0,340.9333333,0.014942529,0.0,26,11.933188099999999,1,True,1,0.0,1,8,0.0,0
New_Visitor,Mar,463.75833330000006,5,0,73.5,0.0013468010000000001,0.0,26,0.0,2,False,2,0.0,3,2,0.0,0
Returning_Visitor,Sep,126.91666670000001,9,0,181.81666669999998,0.015384615,0.0,9,0.0,1,False,1,0.0,7,4,0.0,0
New_Visitor,Nov,471.41666669999995,0,0,0.0,0.002197802,0.0,14,0.0,3,False,2,0.0,3,6,0.0,0
Returning_Visitor,Nov,0.0,0,0,0.0,0.2,0.2,1,0.0,1,False,1,0.0,3,8,0.0,0
Returning_Visitor,Jul,1739.575,1,0,7.0,0.06037037,0.038095238,27,0.0,2,False,2,0.0,7,1,0.0,0
Returning_Visitor,Mar,0.0,0,0,0.0,0.2,0.2,2,0.0,2,False,2,0.0,1,13,0.0,0
Returning_Visitor,Sep,1279.806667,2,2,43.4,0.02952381,0.0068571430000000004,31,0.0,1,True,1,16.2,3,2,0.0,0
Returning_Visitor,Oct,144.6,4,0,271.2,0.014285714,0.0,4,0.0,3,False,2,0.0,1,2,0.0,0
New_Visitor,May,708.9166667000001,4,0,36.0,0.003846154,0.0,28,0.0,2,False,6,0.0,1,3,0.0,0
Returning_Visitor,Dec,60.0,0,0,0.0,0.053333333,0.0,5,0.0,2,False,2,0.0,1,20,0.0,0
Returning_Visitor,Mar,1769.6973829999997,3,2,187.0,0.011616162,0.000606061,48,16.71534488,2,False,2,41.0,3,2,0.0,0
New_Visitor,Sep,375.8,2,0,112.8,0.015384615,0.0,11,0.0,2,True,2,0.0,9,5,0.0,0
Returning_Visitor,May,71.0,0,0,0.0,0.04,0.0,5,0.0,4,True,1,0.0,1,2,0.0,0
Returning_Visitor,Nov,1833.244643,3,0,115.5,0.008286252,0.0,55,18.61684302,2,True,2,0.0,6,2,0.0,1
Returning_Visitor,May,1449.683333,4,0,515.6,0.002631579,0.0,77,0.0,2,False,2,0.0,4,2,0.0,0
Returning_Visitor,May,986.9166667000002,5,0,54.83333333,0.010985222,0.0,26,45.69873563,6,False,2,0.0,4,5,0.0,0
New_Visitor,Nov,131.5833333,3,0,60.25,0.013333333000000001,0.02,8,0.0,3,False,2,0.0,1,2,0.0,0
Returning_Visitor,May,202.33333330000002,0,0,0.0,0.01875,0.0,8,0.0,3,True,2,0.0,1,6,0.0,0
Returning_Visitor,Aug,577.65,8,1,43.95,0.029411765,0.011764706000000002,31,0.0,2,False,2,56.4,3,3,0.0,0
Returning_Visitor,May,40.0,0,0,0.0,0.05,0.0,4,0.0,1,False,1,0.0,3,3,0.0,0
Returning_Visitor,May,15.0,0,0,0.0,0.066666667,0.0,3,0.0,1,False,1,0.0,3,3,0.2,0
Returning_Visitor,Feb,998.7416667000001,4,2,56.0,0.014736467,0.0,36,19.44707913,2,False,2,120.0,4,1,0.2,0
New_Visitor,Mar,671.0,2,0,34.0,0.010526316,0.0,18,0.0,3,True,2,0.0,3,11,0.0,0
Returning_Visitor,May,0.0,0,0,0.0,0.2,0.2,1,0.0,1,False,1,0.0,1,3,0.0,0
Returning_Visitor,Mar,333.6,8,4,183.0,0.01,0.0,14,15.43344,1,True,1,571.5,1,2,0.0,1
Returning_Visitor,Mar,1056.5,0,1,0.0,0.054545455,0.018181818,11,0.0,4,False,2,90.0,1,2,0.0,0
Returning_Visitor,Mar,32.0,0,0,0.0,0.1,0.0,2,0.0,2,False,4,0.0,3,3,0.0,0
Returning_Visitor,Nov,5396.264881,7,2,111.0,0.013640873000000001,0.003928571,131,7.5134263720000005,2,False,1,5.0,1,2,0.0,1
Returning_Visitor,Mar,559.4,2,0,7.0,0.030452675,0.014814815,27,0.0,2,True,4,0.0,4,3,0.0,0
Returning_Visitor,May,2259.2,0,0,0.0,0.037962962999999995,0.022222222000000003,38,0.0,2,False,2,0.0,7,11,0.2,0
Returning_Visitor,Nov,1052.255952,3,0,142.5,0.013043478,0.004347826,48,0.0,1,False,8,0.0,6,11,0.0,0
Returning_Visitor,Nov,0.0,0,0,0.0,0.2,0.2,3,0.0,3,False,2,0.0,1,13,0.0,0
Returning_Visitor,May,453.0,0,0,0.0,0.037634409,0.0,31,0.0,2,False,2,0.0,1,1,0.0,0
New_Visitor,Dec,385.0,0,0,0.0,0.022222222000000003,0.0,10,0.0,2,True,2,0.0,3,2,0.0,0
Returning_Visitor,Nov,3111.683333,0,0,0.0,0.013249671999999999,0.0,90,0.0,2,True,4,0.0,1,2,0.0,0
Returning_Visitor,Oct,1227.713333,1,0,45.4,0.041056911,0.019512195,41,0.0,1,False,1,0.0,3,3,0.0,0
Returning_Visitor,May,1933.89893,9,1,64.08823529,0.032132434,0.011259258999999999,51,0.0,2,False,2,21.0,6,13,0.8,0
Returning_Visitor,Sep,1708.98,4,0,138.1,0.057936508,0.0125,20,0.0,3,True,3,0.0,4,4,0.0,0
Returning_Visitor,May,321.6666667,0,0,0.0,0.07224026,0.051190476,27,0.0,3,False,2,0.0,1,1,0.8,0
Returning_Visitor,Dec,3445.0125,5,1,237.25,0.028190306000000002,0.011897436,63,0.0,3,False,2,181.0,1,2,0.0,0
Returning_Visitor,Nov,2533.333333,6,0,257.5,0.031707317,0.014634146,37,6.651334682999999,2,False,2,0.0,3,1,0.0,1
Returning_Visitor,May,57.0,0,0,0.0,0.15,0.1,4,0.0,1,True,1,0.0,3,3,0.0,0
Returning_Visitor,Mar,545.5714286,1,0,5.0,0.020784313999999998,0.013333333000000001,13,26.12015415,2,True,2,0.0,3,2,0.0,1
Returning_Visitor,Aug,0.0,1,0,12.0,0.022222222000000003,0.0,0,0.0,3,True,2,0.0,6,2,0.0,1
New_Visitor,Mar,565.6666667000001,2,0,64.0,0.00625,0.0,15,0.0,2,False,2,0.0,1,1,0.0,0
Returning_Visitor,May,1644.857143,6,1,98.83333333,0.0265,0.005,34,0.0,2,False,5,0.0,1,1,0.0,0
Returning_Visitor,Mar,1500.422543,7,0,81.25,0.015338753,0.014634146,37,39.03580426,2,False,4,0.0,1,2,0.0,0
Returning_Visitor,Nov,1336.208333,4,0,87.25,0.03902439,0.009756098000000001,37,0.0,2,False,2,0.0,1,1,0.0,0
Returning_Visitor,Nov,1189.0535710000001,0,1,0.0,0.027777778,0.000840336,34,0.0,4,False,1,0.0,6,8,0.0,0
New_Visitor,Dec,521.0,0,0,0.0,0.02962963,0.0,9,0.0,3,False,2,0.0,3,11,0.0,0
Returning_Visitor,Nov,6309.427034,11,3,524.75,0.011878228999999999,0.006113821,197,3.364060957,2,False,10,258.625,1,2,0.0,1
Returning_Visitor,Jul,2103.938772,1,0,23.96,0.038809156000000004,0.013731061000000001,94,1.47623044,2,False,2,0.0,1,1,0.0,0
